dataset,error_model,rate,analysis,metric,baseline,value,rel_change_pct,rel_std_pct,n
FAFB,missed_synapses,0.25,degree_distribution,metric_in_degree_mean,38.364482424329466,38.354605579691935,-0.02574476185626351,0.0006947991095070673,5
FAFB,missed_synapses,0.25,degree_distribution,metric_out_degree_mean,38.364482424329466,38.354605579691935,-0.02574476185626351,0.0006947991095070673,5
FAFB,missed_synapses,0.25,degree_distribution,metric_total_degree_std,199.8282025654068,199.75762313520744,-0.0353200545735067,0.0018907422795918052,5
FAFB,missed_synapses,0.25,degree_distribution,metric_in_degree_max,14786.0,14780.0,-0.04057892601109157,0.01481732875707199,5
FAFB,missed_synapses,0.25,degree_distribution,metric_out_degree_max,14000.0,13994.6,-0.038571428571425974,0.013248026422136721,5
FAFB,missed_synapses,0.25,assortativity,metric_degree_assortativity,-0.0358426018002618,-0.03584897384852028,-0.017777861925278953,0.005486856375567479,5
FAFB,missed_synapses,0.25,connected_components,metric_wcc_count,875.0,875.0,0.0,0.0,5
FAFB,missed_synapses,0.25,connected_components,metric_wcc_max_size,136997.0,136997.0,0.0,0.0,5
FAFB,missed_synapses,0.25,connected_components,metric_scc_count,11120.0,11120.0,0.0,0.0,5
FAFB,missed_synapses,0.25,connected_components,metric_scc_max_size,127536.0,127536.0,0.0,0.0,5
FAFB,missed_synapses,0.25,reciprocity,metric_reciprocity,0.1647380244929008,0.16472173201309995,-0.0098899327286404,0.0017600931566539618,5
FAFB,missed_synapses,0.5,basic_structure,metric_node_count,139255.0,139255.0,0.0,0.0,5
FAFB,missed_synapses,0.5,basic_structure,metric_edge_count,5342446.0,5339648.2,-0.052369270555094306,0.0013465737413002384,5
FAFB,missed_synapses,0.5,basic_structure,metric_total_synapses,50666648.0,50413544.4,-0.4995467629909156,0.0009747027428275022,5
FAFB,missed_synapses,0.5,basic_structure,metric_weight_mean,9.48379225545752,9.441360650861018,-0.4474117890138708,0.0010425246523668437,5
FAFB,missed_synapses,0.5,basic_structure,metric_weight_variance,218.34257980101398,216.3925204843285,-0.8931191151367174,0.007326233695746315,5
FAFB,missed_synapses,0.5,basic_structure,metric_weight_std,14.776419722010266,14.71028620349399,-0.44756118031600384,0.003679592909502322,5
FAFB,missed_synapses,0.5,basic_structure,metric_weight_max,2633.0,2627.2,-0.22028104823396058,0.10303577642423502,5
FAFB,missed_synapses,0.5,basic_structure,metric_density,0.0002755000389527,0.00027535576159198004,-0.052369270533827485,0.0013465737437544552,5
FAFB,missed_synapses,0.5,degree_distribution,metric_total_degree_mean,76.72896484865893,76.68878244946322,-0.05236927055509043,0.0013465737412984224,5
FAFB,missed_synapses,0.5,degree_distribution,metric_in_degree_mean,38.364482424329466,38.3443912247316,-0.05236927055510894,0.001346573741305116,5
FAFB,missed_synapses,0.5,degree_distribution,metric_out_degree_mean,38.364482424329466,38.3443912247316,-0.05236927055510894,0.001346573741305116,5
FAFB,missed_synapses,0.5,degree_distribution,metric_total_degree_std,199.8282025654068,199.68348517764247,-0.07242090250847483,0.0028636816400915534,5
FAFB,missed_synapses,0.5,degree_distribution,metric_in_degree_max,14786.0,14773.4,-0.08521574462329476,0.026228485634607487,5
FAFB,missed_synapses,0.5,degree_distribution,metric_out_degree_max,14000.0,13989.8,-0.07285714285714805,0.017728105208558366,5
FAFB,missed_synapses,0.5,assortativity,metric_degree_assortativity,-0.0358426018002618,-0.03585481135350634,-0.0340643609316621,0.008778052926993022,5
FAFB,missed_synapses,0.5,connected_components,metric_wcc_count,875.0,875.0,0.0,0.0,5
FAFB,missed_synapses,0.5,connected_components,metric_wcc_max_size,136997.0,136997.0,0.0,0.0,5
FAFB,missed_synapses,0.5,connected_components,metric_scc_count,11120.0,11120.0,0.0,0.0,5
FAFB,missed_synapses,0.5,connected_components,metric_scc_max_size,127536.0,127536.0,0.0,0.0,5
FAFB,missed_synapses,0.5,reciprocity,metric_reciprocity,0.1647380244929008,0.1647033600502819,-0.02104216238210968,0.005185385434127582,5
FAFB,missed_synapses,0.75,basic_structure,metric_node_count,139255.0,139255.0,0.0,0.0,5
FAFB,missed_synapses,0.75,basic_structure,metric_edge_count,5342446.0,5338229.2,-0.07893013799296827,0.0011665035132251073,5
FAFB,missed_synapses,0.75,basic_structure,metric_total_synapses,50666648.0,50286725.8,-0.7498467236277462,0.0011678381669406673,5
FAFB,missed_synapses,0.75,basic_structure,metric_weight_mean,9.48379225545752,9.42011365949811,-0.6714465505374704,0.001329722058982841,5
FAFB,missed_synapses,0.75,basic_structure,metric_weight_variance,218.34257980101398,215.42274622626186,-1.3372717210784548,0.008509371765139221,5
FAFB,missed_synapses,0.75,basic_structure,metric_weight_std,14.776419722010266,14.677286732419526,-0.6708863950519438,0.00428339562201508,5
FAFB,missed_synapses,0.75,basic_structure,metric_weight_max,2633.0,2624.2,-0.3342195214584194,0.1161948996640969,5
FAFB,missed_synapses,0.75,basic_structure,metric_density,0.0002755000389527,0.00027528258639182004,-0.07893013797986216,0.0011665035065253093,5
FAFB,missed_synapses,0.75,degree_distribution,metric_total_degree_mean,76.72896484865893,76.66840257082332,-0.0789301379929583,0.0011665035132271335,5
FAFB,missed_synapses,0.75,degree_distribution,metric_in_degree_mean,38.364482424329466,38.33420128541166,-0.0789301379929583,0.0011665035132316984,5
FAFB,missed_synapses,0.75,degree_distribution,metric_out_degree_mean,38.364482424329466,38.33420128541166,-0.0789301379929583,0.0011665035132316984,5
FAFB,missed_synapses,0.75,degree_distribution,metric_total_degree_std,199.8282025654068,199.60933691981126,-0.10952690500426454,0.003925685556994154,5
FAFB,missed_synapses,0.75,degree_distribution,metric_in_degree_max,14786.0,14768.0,-0.12173677803327472,0.02303447364524063,5
FAFB,missed_synapses,0.75,degree_distribution,metric_out_degree_max,14000.0,13981.8,-0.1300000000000052,0.03681171064778608,5
FAFB,missed_synapses,0.75,assortativity,metric_degree_assortativity,-0.0358426018002618,-0.035859455669496484,-0.047021891236027284,0.01176450822386221,5
FAFB,missed_synapses,0.75,connected_components,metric_wcc_count,875.0,875.0,0.0,0.0,5
FAFB,missed_synapses,0.75,connected_components,metric_wcc_max_size,136997.0,136997.0,0.0,0.0,5
FAFB,missed_synapses,0.75,connected_components,metric_scc_count,11120.0,11120.0,0.0,0.0,5
FAFB,missed_synapses,0.75,connected_components,metric_scc_max_size,127536.0,127536.0,0.0,0.0,5
FAFB,missed_synapses,0.75,reciprocity,metric_reciprocity,0.1647380244929008,0.1646859974204216,-0.03158170230543308,0.004670097312898525,5
FAFB,missed_synapses,1.0,basic_structure,metric_node_count,139255.0,139255.0,0.0,0.0,5
FAFB,missed_synapses,1.0,basic_structure,metric_edge_count,5342446.0,5336794.8,-0.10577926290691916,0.0009892893045151607,5
FAFB,missed_synapses,1.0,basic_structure,metric_total_synapses,50666648.0,50159910.6,-1.0001399737357768,0.001053922327661067,5
FAFB,missed_synapses,1.0,basic_structure,metric_weight_mean,9.48379225545752,9.398883127601897,-0.8953077584208053,0.000785631768845302,5
FAFB,missed_synapses,1.0,basic_structure,metric_weight_variance,218.34257980101398,214.4499546508364,-1.7828062459118734,0.009721077525204078,5
FAFB,missed_synapses,1.0,basic_structure,metric_weight_std,14.776419722010266,14.644109878228694,-0.8954120569848824,0.004904487747586734,5
FAFB,missed_synapses,1.0,basic_structure,metric_weight_max,2633.0,2621.2,-0.44815799468287815,0.13459965929866577,5
FAFB,missed_synapses,1.0,basic_structure,metric_density,0.0002755000389527,0.00027520861704222,-0.10577926289514268,0.0009892893135601078,5
FAFB,missed_synapses,1.0,degree_distribution,metric_total_degree_mean,76.72896484865893,76.64780151520593,-0.1057792629068999,0.0009892893045161618,5
FAFB,missed_synapses,1.0,degree_distribution,metric_in_degree_mean,38.364482424329466,38.32390075760296,-0.1057792629068999,0.0009892893045161618,5
FAFB,missed_synapses,1.0,degree_distribution,metric_out_degree_mean,38.364482424329466,38.32390075760296,-0.1057792629068999,0.0009892893045161618,5
FAFB,missed_synapses,1.0,degree_distribution,metric_total_degree_std,199.8282025654068,199.53532220731114,-0.146566077428332,0.005038031973694452,5
FAFB,missed_synapses,1.0,degree_distribution,metric_in_degree_max,14786.0,14764.0,-0.14878939537400243,0.012098298268631352,5
FAFB,missed_synapses,1.0,degree_distribution,metric_out_degree_max,14000.0,13976.8,-0.16571428571429092,0.03301205716654669,5
FAFB,missed_synapses,1.0,assortativity,metric_degree_assortativity,-0.0358426018002618,-0.035862675038218245,-0.056003852812646686,0.008466833477902577,5
FAFB,missed_synapses,1.0,connected_components,metric_wcc_count,875.0,875.0,0.0,0.0,5
FAFB,missed_synapses,1.0,connected_components,metric_wcc_max_size,136997.0,136997.0,0.0,0.0,5
FAFB,missed_synapses,1.0,connected_components,metric_scc_count,11120.0,11120.0,0.0,0.0,5
FAFB,missed_synapses,1.0,connected_components,metric_scc_max_size,127536.0,127536.0,0.0,0.0,5
FAFB,missed_synapses,1.0,reciprocity,metric_reciprocity,0.1647380244929008,0.16466565291006974,-0.04393131643639912,0.0067267223613622805,5
FAFB,missed_synapses,2.0,basic_structure,metric_node_count,139255.0,139255.0,0.0,0.0,5
FAFB,missed_synapses,2.0,basic_structure,metric_edge_count,5342446.0,5331071.2,-0.21291371031171516,0.0017554826608952787,5
FAFB,missed_synapses,2.0,basic_structure,metric_total_synapses,50666648.0,49653241.2,-2.0001457368957922,0.0018632578481811769,5
FAFB,missed_synapses,2.0,basic_structure,metric_weight_mean,9.48379225545752,9.313933232102574,-1.7910453833190898,0.0023049797659139143,5
FAFB,missed_synapses,2.0,basic_structure,metric_weight_variance,218.34257980101398,210.59083953195892,-3.550265035853105,0.014781528064318483,5
FAFB,missed_synapses,2.0,basic_structure,metric_weight_std,14.776419722010266,14.511748285281822,-1.7911743284755324,0.007525610200473995,5
FAFB,missed_synapses,2.0,basic_structure,metric_weight_max,2633.0,2609.2,-0.9039118875807134,0.1957326050395006,5
FAFB,missed_synapses,2.0,basic_structure,metric_density,0.0002755000389527,0.00027491346159788,-0.21291371030285225,0.0017554826647277063,5
FAFB,missed_synapses,2.0,degree_distribution,metric_total_degree_mean,76.72896484865893,76.56559836271587,-0.21291371031172387,0.0017554826608955961,5
FAFB,missed_synapses,2.0,degree_distribution,metric_in_degree_mean,38.364482424329466,38.28279918135794,-0.21291371031172387,0.0017554826608955961,5
FAFB,missed_synapses,2.0,degree_distribution,metric_out_degree_mean,38.364482424329466,38.28279918135794,-0.21291371031172387,0.0017554826608955961,5
FAFB,missed_synapses,2.0,degree_distribution,metric_total_degree_std,199.8282025654068,199.25167090724753,-0.28851365861160716,0.005344691357307083,5
FAFB,missed_synapses,2.0,degree_distribution,metric_in_degree_max,14786.0,14745.8,-0.2718788042743185,0.026158636014897495,5
FAFB,missed_synapses,2.0,degree_distribution,metric_out_degree_max,14000.0,13957.4,-0.3042857142857169,0.02770102775666474,5
FAFB,missed_synapses,2.0,assortativity,metric_degree_assortativity,-0.0358426018002618,-0.03587905059328754,-0.10169125899077602,0.015249733683141089,5
FAFB,missed_synapses,2.0,connected_components,metric_wcc_count,875.0,875.0,0.0,0.0,5
FAFB,missed_synapses,2.0,connected_components,metric_wcc_max_size,136997.0,136997.0,0.0,0.0,5
FAFB,missed_synapses,2.0,connected_components,metric_scc_count,11120.0,11120.0,0.0,0.0,5
FAFB,missed_synapses,2.0,connected_components,metric_scc_max_size,127536.0,127536.0,0.0,0.0,5
FAFB,missed_synapses,2.0,reciprocity,metric_reciprocity,0.1647380244929008,0.1646021911057738,-0.08245417992908649,0.008602724603976144,5
FAFB,missed_synapses,5.0,basic_structure,metric_node_count,139255.0,139255.0,0.0,0.0,5
FAFB,missed_synapses,5.0,basic_structure,metric_edge_count,5342446.0,5313029.8,-0.5506129589330465,0.003963438527863631,5
FAFB,missed_synapses,5.0,basic_structure,metric_total_synapses,50666648.0,48132799.4,-5.00101881616483,0.0012877295842894005,5
FAFB,missed_synapses,5.0,basic_structure,metric_weight_mean,9.48379225545752,9.059388201176777,-4.475045876679933,0.0043022788235597,5
FAFB,missed_synapses,5.0,basic_structure,metric_weight_variance,218.34257980101398,199.21301527685387,-8.761261565011186,0.021790196957254322,5
FAFB,missed_synapses,5.0,basic_structure,metric_weight_std,14.776419722010266,14.114283985947186,-4.481029562775571,0.011406644052188483,5
FAFB,missed_synapses,5.0,basic_structure,metric_weight_max,2633.0,2571.4,-2.3395366502088835,0.2548873791957845,5
FAFB,missed_synapses,5.0,basic_structure,metric_density,0.0002755000389527,0.00027398310003638,-0.5506129589260861,0.003963438523700981,5
FAFB,missed_synapses,5.0,degree_distribution,metric_total_degree_mean,76.72896484865893,76.30648522494704,-0.5506129589330409,0.003963438527862575,5
FAFB,missed_synapses,5.0,degree_distribution,metric_in_degree_mean,38.364482424329466,38.15324261247352,-0.5506129589330409,0.003963438527867365,5
FAFB,missed_synapses,5.0,degree_distribution,metric_out_degree_mean,38.364482424329466,38.15324261247352,-0.5506129589330409,0.003963438527867365,5
FAFB,missed_synapses,5.0,degree_distribution,metric_total_degree_std,199.8282025654068,198.35651883294003,-0.7364744883721144,0.006179213527543545,5
FAFB,missed_synapses,5.0,degree_distribution,metric_in_degree_max,14786.0,14684.2,-0.6884891113215154,0.032966475333298904,5
FAFB,missed_synapses,5.0,degree_distribution,metric_out_degree_max,14000.0,13906.4,-0.6685714285714311,0.03741657386773942,5
FAFB,missed_synapses,5.0,assortativity,metric_degree_assortativity,-0.0358426018002618,-0.03592794951872796,-0.23811808903206,0.020171922832063205,5
FAFB,missed_synapses,5.0,connected_components,metric_wcc_count,875.0,875.0,0.0,0.0,5
FAFB,missed_synapses,5.0,connected_components,metric_wcc_max_size,136997.0,136997.0,0.0,0.0,5
FAFB,missed_synapses,5.0,connected_components,metric_scc_count,11120.0,11120.0,0.0,0.0,5
FAFB,missed_synapses,5.0,connected_components,metric_scc_max_size,127536.0,127536.0,0.0,0.0,5
FAFB,missed_synapses,5.0,reciprocity,metric_reciprocity,0.1647380244929008,0.16437355570572168,-0.22124144580525354,0.014172614149913406,5
FAFB,missed_synapses,10.0,basic_structure,metric_node_count,139255.0,139255.0,0.0,0.0,5
FAFB,missed_synapses,10.0,basic_structure,metric_edge_count,5342446.0,5281224.4,-1.14594700629636,0.006621953283548721,5
FAFB,missed_synapses,10.0,basic_structure,metric_total_synapses,50666648.0,45598622.0,-10.002686579937162,0.0034760551225298223,5
FAFB,missed_synapses,10.0,basic_structure,metric_weight_mean,9.48379225545752,8.634100495315762,-8.959409245313193,0.007124533190122387,5
FAFB,missed_synapses,10.0,basic_structure,metric_weight_variance,218.34257980101398,180.99864721464203,-17.103366929348027,0.02052699568456676,5
FAFB,missed_synapses,10.0,basic_structure,metric_weight_std,14.776419722010266,13.453573667992368,-8.95241255259857,0.011272665586040431,5
FAFB,missed_synapses,10.0,basic_structure,metric_weight_max,2633.0,2519.4,-4.314470186099503,0.0978663025197503,5
FAFB,missed_synapses,10.0,basic_structure,metric_density,0.0002755000389527,0.000272342954504,-1.1459470062877255,0.0066219532841103445,5
FAFB,missed_synapses,10.0,degree_distribution,metric_total_degree_mean,76.72896484865893,75.84969157301353,-1.1459470062963724,0.006621953283552994,5
FAFB,missed_synapses,10.0,degree_distribution,metric_in_degree_mean,38.364482424329466,37.92484578650677,-1.145947006296354,0.006621953283549755,5
FAFB,missed_synapses,10.0,degree_distribution,metric_out_degree_mean,38.364482424329466,37.92484578650677,-1.145947006296354,0.006621953283549755,5
FAFB,missed_synapses,10.0,degree_distribution,metric_total_degree_std,199.8282025654068,196.78553549237876,-1.5226414660023433,0.017021310217719576,5
FAFB,missed_synapses,10.0,degree_distribution,metric_in_degree_max,14786.0,14581.4,-1.3837413769782252,0.09684308031742865,5
FAFB,missed_synapses,10.0,degree_distribution,metric_out_degree_max,14000.0,13812.8,-1.3371428571428623,0.07047940790596577,5
FAFB,missed_synapses,10.0,assortativity,metric_degree_assortativity,-0.0358426018002618,-0.036035302085634095,-0.5376291778318524,0.04258610128287638,5
FAFB,missed_synapses,10.0,connected_components,metric_wcc_count,875.0,875.0,0.0,0.0,5
FAFB,missed_synapses,10.0,connected_components,metric_wcc_max_size,136997.0,136997.0,0.0,0.0,5
FAFB,missed_synapses,10.0,connected_components,metric_scc_count,11120.0,11120.0,0.0,0.0,5
FAFB,missed_synapses,10.0,connected_components,metric_scc_max_size,127536.0,127536.0,0.0,0.0,5
FAFB,missed_synapses,10.0,reciprocity,metric_reciprocity,0.1647380244929008,0.16399954539714928,-0.44827482788184586,0.019300604350806237,5
FAFB,missed_synapses,15.0,basic_structure,metric_node_count,139255.0,139255.0,0.0,0.0,5
FAFB,missed_synapses,15.0,basic_structure,metric_edge_count,5342446.0,5246570.0,-1.7946086867326314,0.004459400327052294,5
FAFB,missed_synapses,15.0,basic_structure,metric_total_synapses,50666648.0,43065590.6,-15.00209250077092,0.005254631760311138,5
FAFB,missed_synapses,15.0,basic_structure,metric_weight_mean,9.48379225545752,8.20833241294874,-13.448837850436949,0.0029900525312765683,5
FAFB,missed_synapses,15.0,basic_structure,metric_weight_variance,218.34257980101398,163.62499111223522,-25.06042968744141,0.028858683377442865,5
